Actual Value,Predicted Value,Prediction Probability
0,0,0.09315387807924422
0,0,0.027096851932494143
0,0,0.02111052346523129
0,0,0.03975667856892873
0,0,0.03128073079881947
1,1,0.9262724624847029
0,0,0.02444494689160849
0,0,0.049985775608293266
0,0,0.021587538651654158
0,0,0.018449629182677178
0,0,0.017547566038059043
0,0,0.029453397316863476
0,0,0.017422746087671786
0,0,5.272261323947497e-05
0,0,0.034312883749716486
0,0,4.0081191693151523e-05
0,0,0.060318510239157914
0,0,0.02502603686832861
1,1,0.9323318804769936
0,0,0.07085500109532927
0,0,0.014858677262217262
0,0,0.009680435155614057
0,0,0.06918838957002506
0,0,0.03995199849623078
0,0,6.144162977741919e-05
0,0,6.119522164513946e-05
1,1,0.968594655455915
0,0,7.246888660917056e-05
0,0,0.0393071144823559
0,0,0.0001773053904514877
0,0,0.0001526929515159961
0,0,3.499463457593164e-05
0,0,0.034221341300569634
1,1,0.9649582960738979
0,0,0.05480577312913481
1,1,0.9615832191915877
0,0,0.024062044477662334
0,0,0.032645462909411456
0,0,0.02540750480167577
0,0,0.05425594949816006
0,0,0.03274793501126226
1,1,0.9653306814040759
0,0,0.023429631973521728
0,0,0.0767670986687485
1,1,0.9796852533656587
0,0,0.02851115204916291
1,1,0.9854571522281325
1,1,0.9589600731373135
1,1,0.9626805143070307
1,1,0.9525818003045013
1,1,0.9710597863850685
1,1,0.9661507700188022
1,1,0.9696807691946063
0,0,0.02194902864625803
0,0,0.0313744733458619
1,1,0.9658822123851248
0,0,0.03693174749614529
0,0,0.03112185030153182
0,0,0.02694454464377635
0,0,7.932124666457023e-05
0,0,0.03278531050995303
0,0,0.030728131022082827
1,1,0.944859803758484
1,1,0.9471349876669989
1,1,0.9491847444012985
0,0,0.036801075703714284
1,1,0.9773379881520522
0,0,0.023910683903117715
0,0,0.011295661842953374
1,1,0.9572703575228075
0,0,0.029261387233916632
0,0,0.09474267497409784
1,1,0.9637240141133777
0,0,0.06625255860000347
1,1,0.9572613042200703
1,1,0.9846100350359458
1,1,0.9729210052147497
0,0,0.05207778379365058
0,0,0.05566093823769174
1,1,0.9476025487581529
1,1,0.9496652622492212
0,0,0.000178458501368543
0,0,0.029286781619665178
0,0,0.061060160664741576
0,0,0.057822221071052476
1,1,0.955294029766042
0,0,0.00866046337851806
0,0,0.0301780620435989
0,0,0.02739542258810117
1,1,0.928361460301214
1,1,0.9654511437896756
1,0,0.0002592325794838485
1,1,0.9684661542636063
0,0,0.01862104827938033
0,0,0.037247544123007424
0,0,0.036751255546037816
1,1,0.9698911083337646
0,0,0.030490170248854538
1,1,0.966949656534402
1,1,0.9484983894466316
1,1,0.9680914787230371
1,1,0.9574726185362158
1,1,0.9604227426470349
0,0,0.06086721781071937
1,1,0.9827127955949062
1,1,0.9346246785803294
0,0,0.03246037382461321
0,0,0.03448030900747192
0,0,0.0001638876289638366
0,0,0.10831894092114994
1,1,0.9693387789322347
0,0,0.03664122709987575
0,0,0.0323318765927013
0,0,0.02949009633690684
0,0,0.07920724415968251
1,1,0.9682875643309005
0,0,0.026182636033522867
1,1,0.8337132284274544
0,0,0.025511721688627153
0,0,0.02220273492119825
0,0,0.02496346093156935
0,0,0.03275009905774649
0,0,0.027723570047092427
0,0,0.0635457792019633
1,1,0.9610481125423215
0,0,6.093374617150279e-05
0,0,0.024490592442875894
1,1,0.9447392118044566
0,0,0.00011173120641850386
1,1,0.9385133471925722
0,0,0.030645399413962736
0,0,5.9741222845278786e-05
0,0,0.030294400402096255
0,0,0.02362854987629448
0,0,0.012931298946677255
0,0,0.046761153795221916
0,0,0.023103728175736003
0,0,0.11895921519247467
0,0,0.023300735565196806
0,0,0.03140489236716125
1,1,0.9717484635793191
0,0,0.04124600764576036
0,0,0.016845555442215207
0,0,0.027928126332375392
0,0,0.02787142755358932
0,0,0.039395323285127695
0,0,4.635403728488988e-05
0,0,4.022725163384974e-05
0,0,0.03012562016510408
0,0,0.08078834931852245
0,0,0.05678486262659464
0,0,0.042744182686720464
0,0,0.08567530454687139
1,1,0.9533126371944743
0,0,0.033928668503030585
0,0,0.0782116233533137
0,0,0.02653663384072404
0,0,3.81947514211239e-05
0,0,0.03188831334143331
0,0,0.09326756790088576
1,1,0.9824524058047572
0,0,0.0001637504313124889
0,0,0.013342196917232063
1,1,0.973153250871724
0,0,0.009707327508667063
0,0,0.03108364007874733
1,1,0.9357806042238503
0,0,0.023879125521497714
1,1,0.9294951971202146
1,1,0.9703765563560581
0,0,6.237212569620893e-05
0,0,0.023162834958528326
0,0,0.040027224869205465
0,0,0.04267874852428688
0,0,0.025143183639494356
0,0,0.014648642340492327
0,0,0.036568480371222116
0,0,0.02256614085754942
1,1,0.9440823718650759
0,0,0.055648267724000666
1,1,0.9211879542139573
0,0,0.031240129845458042
0,0,0.06643301739880157
0,0,0.043788411466622004
1,1,0.956751064713884
1,0,0.00023672067324396253
0,0,0.03743839167789436
0,0,0.04048594918289334
0,0,0.028912822963017122
0,0,0.072615479002264
1,1,0.9568368371376756
1,1,0.9595053705692128
0,0,0.04005059305905067
0,0,0.11851404945728554
0,0,0.031145827969033563
0,0,0.03862487729287961
1,1,0.945400383109207
1,1,0.9644966842083232
0,0,0.024494102085985396
1,1,0.9533459842480715
0,0,0.01659404071432308
0,0,0.027887735261623737
1,1,0.9092652574014028
1,1,0.9661186243481439
0,0,0.1059896281171749
1,1,0.966348739364956
1,1,0.9657263793929187
0,0,0.024997796172017372
1,1,0.9462178929889798
0,0,0.031111408609875806
0,0,0.024276523606198062
1,1,0.9815646702493883
0,0,0.020182902967828313
0,0,0.02468025561999047
0,0,0.026671221127621155
1,1,0.9379256978683954
1,1,0.968019447560851
0,0,6.870525693271616e-05
1,1,0.9799243217326201
0,0,0.0595947650909087
0,0,0.07386021208655906
1,1,0.9480195214322069
0,0,0.024163971627537598
1,1,0.9650672573808254
0,0,0.04379241091168465
1,1,0.9603509695433499
0,0,0.02813341895116634
1,1,0.914305213432183
0,0,0.0632672618183478
1,1,0.98919261841426
1,1,0.9648695988803
1,1,0.9809636266181716
0,0,0.021166429139002525
0,0,0.019138918763188337
0,0,0.08704511486809825
0,0,0.024069453982478926
0,0,0.00015890098979982477
0,0,0.031145542946604134
0,0,0.01165130643569023
0,0,0.033696840617164665
1,1,0.9562159918372223
0,0,0.031164580210782337
1,1,0.9540641661748243
0,0,3.087765618297375e-05
0,0,0.024348772374997666
1,1,0.9598703103614618
0,0,5.478640215799177e-05
0,0,0.0366515621314397
1,1,0.9463543584738132
0,0,0.10180022529907082
0,0,0.052026589017150744
0,0,0.023679790269645545
0,0,0.025937078818526846
0,0,0.05232375491305026
0,0,0.027545797738560685
0,0,5.555803379291775e-05
0,0,0.020515833269322038
0,0,0.024398936735759942
0,0,0.026790405424137433
0,0,0.08461100936226358
0,0,0.017752559467742166
0,0,0.015848076534314533
0,0,0.025792138634273494
1,1,0.9493609575231267
0,0,0.02863146779348845
0,0,0.03578997933138296
0,0,0.02895810247233704
0,0,0.04137265273123072
1,1,0.954076674127932
0,0,0.04258015658364176
0,0,0.00011063940212728524
0,0,0.015819005130260827
0,0,0.05357620864547704
0,0,0.04793582684137057
1,1,0.9619288380393991
0,0,0.016641872111594323
0,0,0.04108129312043978
1,1,0.9456344864891485
0,0,0.05542252194019067
0,0,0.010866366107713242
1,1,0.9347982592066342
1,1,0.9608777577072188
0,0,0.03705463612174769
0,0,0.042076407433246754
0,0,0.05474598252599101
0,0,0.048983029015516044
0,0,0.053846902047773364
0,0,0.03821643056031812
0,0,0.04365730868748147
0,0,0.04673589297713083
0,0,0.021954637018993594
0,0,0.03542052969070397
0,0,0.04587611425466788
1,0,0.00019546538899231657
1,1,0.9358594223197105
0,0,0.020769727276172087
1,1,0.9559162143121471
0,0,5.302275764746367e-05
1,1,0.9719841877088429
1,1,0.9374795736567062
0,0,0.023934925023765374
0,0,0.034115276153938466
0,0,0.04104516414842704
0,0,0.042072597080858955
0,0,0.023759889571132717
1,1,0.9081664655716231
0,0,7.78707289483002e-05
0,0,0.06547919576395722
0,0,0.011945633755131522
0,0,0.03396698815549369
0,0,0.04577086738307624
0,0,0.014146334460795102
1,1,0.9270238279883095
0,0,0.01854173496083797
1,1,0.9542775202386452
0,0,0.028183103008040607
1,1,0.9533829185509082
1,1,0.9752886286171815
0,0,0.027650492387494258
0,0,0.032815062438529316
1,0,7.331757868910994e-05
0,0,0.0150789948721335
0,0,0.04677492132150722
0,0,0.021106101600927116
0,0,0.048730186497125336
0,0,0.03012029933848051
0,0,0.031088281960962475
0,0,0.044359552128089584
0,0,0.01975906489864859
1,1,0.9698737593463809
0,0,0.023042057124930754
0,0,0.010591885508768573
0,0,7.236339811459596e-05
0,0,0.04087452014532076
0,0,0.07147408424185549
1,1,0.976209864693366
0,0,0.03952619631750342
1,1,0.9194341982083035
0,0,0.030695575694098046
1,1,0.9513843774642192
0,0,0.018593957067526024
1,1,0.956148228750337
0,0,0.20609404964520953
0,0,0.021887419535257427
1,1,0.9462686081817645
1,1,0.9540797809046625
0,0,0.013453382408724115
0,0,0.05479639752668078
1,1,0.9506954124179774
0,0,0.01752108234516559
0,0,6.232748131970098e-05
0,0,0.006670694271935814
0,0,0.10383852819629578
0,0,0.011278839752050773
0,0,0.00881884035946227
0,0,0.042655865916510896
1,1,0.9799790122053104
0,0,0.00015335886115907906
0,0,0.0001031739936530314
0,0,0.017832168124048395
0,0,0.06106480982804741
0,0,0.03984132503560347
0,0,0.01915692329294656
0,0,0.05239089884530624
0,0,0.03661138649989386
0,0,0.00011099910066463052
0,0,0.02556825777690015
0,0,0.0610686725060805
0,0,0.01727116009491022
0,0,0.04228423795089325
0,0,0.054398418249041965
0,0,0.03803305925680236
0,0,0.030197556695295058
0,0,0.07412061846215338
1,1,0.95977310612306
1,1,0.9329854287422445
0,0,0.058799041063386175
0,0,0.020970688996952095
1,1,0.9601506404541165
0,0,0.015094114237507433
0,0,0.025385612435163917
1,1,0.9312071224257956
0,0,0.028116843750730102
0,0,0.016031209463117674
1,1,0.9742601875201029
1,1,0.937922459010683
0,0,0.012139862997768359
1,1,0.928328156839474
0,0,0.043379075603216535
0,0,0.04536211497172098
1,1,0.9696869396072629
1,1,0.9490069797927762
0,0,0.04148664548247684
0,0,0.04407194315787252
0,0,6.135985600366111e-05
0,0,0.05075579530283548
1,0,9.450831495728247e-05
1,1,0.962913081323943
0,0,0.00010259062020341046
1,1,0.9619786755332393
0,0,0.02308957132292149
0,0,0.05816360475619215
0,0,9.14456192215716e-05
0,0,0.03749888208945342
0,0,0.08516388801299461
0,0,0.0222345371993128
0,0,0.03493704118399105
1,1,0.968974117569112
0,0,0.034691282651096396
1,1,0.9649679159279582
0,0,0.05624593335737191
1,1,0.9554469406766158
0,0,0.04236669575429221
0,0,0.031709612559071496
0,0,0.03050944689647953
0,0,0.020886952569969912
0,0,0.023300223743667848
0,0,0.053674873939656656
0,0,0.04660406886165644
0,0,0.033757140107195646
0,0,0.01312037925967293
1,1,0.9256789035864723
0,0,0.09921833596953376
1,1,0.9604145865507052
0,0,0.0471282147234191
0,0,0.03229552771691198
1,1,0.9613132582197607
1,1,0.9523921674602741
1,1,0.942351024923814
0,0,0.012836656718159308
0,0,0.034018841110406074
1,1,0.9622494258364488
0,0,0.05692084158174078
0,0,0.028479615518166832
0,0,0.045361356009179635
0,0,0.03483999161411151
0,0,0.0399262340206904
1,1,0.9674120006272897
0,0,0.04096703457275381
0,0,0.05912378912598585
0,0,0.04570495751787384
0,0,0.027066997786736696
0,0,0.02582094345343296
0,0,0.0372957398530498
0,0,0.03811636985030766
0,0,0.00014790841200431072
0,0,0.02478176265776872
0,0,0.00010593506958798093
0,0,5.5764010703775895e-05
0,0,0.03496181821035879
0,0,0.029072218174326706
0,0,0.04562376864116277
0,0,0.024270917881407502
0,0,0.02293509362310619
0,0,0.013701565820562756
0,0,0.01733194862016884
0,0,0.031751082840840446
0,0,0.04145006453036217
1,1,0.957036665678524
0,0,0.04506251639545077
0,0,0.04571112808714394
0,0,0.02031603699921332
0,0,0.0462811142799659
0,0,0.01648827325799015
1,1,0.9783617019234054
0,0,0.03504939686552416
0,0,0.00021641880157237983
1,1,0.9582200610283699
0,0,0.04172578028158974
0,0,0.056077591718503614
0,0,0.041912030899607274
1,1,0.972122441228824
0,0,0.029623496559800813
0,0,0.028559890759319913
0,0,0.04559176781892007
0,0,0.02691124042569417
0,0,0.03145480292591603
0,0,0.014568541569426115
0,0,0.038559409652849694
0,0,0.03511959551421618
0,0,0.013137609798183781
0,0,0.03734798015965571
1,1,0.9587965725806739
1,1,0.9287972725207396
0,0,0.046216868477496856
0,0,0.014444242971038869
0,0,0.04406935343994613
0,0,0.01084428300643302
0,0,0.000123808914742913
1,1,0.9645445697396865
0,0,0.05460492613001183
0,0,0.045847911470195825
0,0,0.06674367648061312
0,0,0.06991342755245643
0,0,0.029150589446788753
0,0,0.01879865816400993
0,0,6.121044942813703e-05
1,1,0.9909723057913402
0,0,0.018437685017453024
1,1,0.9229129361802231
0,0,0.048593556714748735
1,1,0.9623079138687426
0,0,0.021606516012664997
0,0,5.9736715482561746e-05
0,0,0.03326554237797593
0,0,0.03353663813974279
0,0,0.04336378174338302
0,0,0.023136131651394096
0,0,0.039513651510687725
0,0,0.032858046061117085
0,0,0.023186834178422894
0,0,0.03369211694890812
0,0,0.06202309918975125
0,0,0.04109406811239262
0,0,0.025926845446606155
0,0,0.029689143723961985
1,1,0.9824950889633894
0,0,0.08644161452545396
0,0,0.05248392492789814
0,0,0.07658819710061383
0,0,0.03462099517025745
0,0,0.016988139684783705
0,0,0.08672987076655203
0,0,0.04107662408926176
1,1,0.9620683809510241
0,0,0.031711381008547056
1,1,0.9930563009620242
0,0,0.039914327892148826
0,0,0.021785164683590763
0,0,1.273907599787256e-07
0,0,0.036504470928232974
1,1,0.9263243568723001
0,0,0.02612647802125888
0,0,0.0398758538163425
0,0,0.05149779460090782
0,0,0.045534830668086716
1,1,0.9782263322646498
0,0,0.09371269129869864
0,0,0.01740219773236347
0,0,0.051424516900875954
1,1,0.9687735044422839
0,0,0.03670302015803079
0,0,0.08708533890964963
0,0,0.037014239787281966
0,0,9.310940659045083e-05
1,1,0.9593039706529191
1,1,0.9668275383288301
0,0,0.034686554695661
0,0,0.0634888841221008
1,1,0.9402958985090699
1,1,0.9003555919525211
0,0,0.00011850674437907403
0,0,0.03264531625103608
1,1,0.9602510819585516
0,0,0.03502406397538284
0,0,0.04707725665508561
0,0,0.018572972520177672
0,0,0.051831968878165276
0,0,0.03670685023701907
1,1,0.9750941464963847
1,1,0.9676809727327456
0,0,0.044670928725740584
0,0,0.02848162337385139
1,1,0.9768119243127761
0,0,0.038512919803463413
0,0,0.028966500394608224
0,0,0.028015660996648276
0,0,0.038393694623191935
0,0,0.0277202636312028
0,0,0.0708050307847755
0,0,0.03889050869355767
1,1,0.9304058931079114
0,0,0.0343207118200587
0,0,0.07640944661640674
0,0,0.028371400315926085
0,0,0.03239818805640622
0,0,0.034854297341749184
0,0,0.023532506083782132
0,0,0.045770603538691106
1,1,0.9592132312603642
0,0,7.769118418829074e-05
1,1,0.9707543531529302
0,0,0.03339610526127165
0,0,0.018388330509959097
1,1,0.916132219650757
0,0,0.021251396607751268
0,0,0.031635173273696
0,0,0.0449712725782979
0,0,0.04215334578522806
0,0,0.01818947228415807
0,0,0.00011414878934975641
0,0,0.03656575811495325
1,1,0.9124848275936724
0,0,0.035005025186888056
0,0,0.035447387369031705
0,0,0.08728179805233066
0,0,0.01739179072077031
1,1,0.9531037153873582
1,1,0.9614336121013938
0,0,0.06651008127593576
0,0,0.039471889840943325
0,0,0.01734189264400898
0,0,0.036833377167705864
0,0,0.04829210536327396
1,1,0.9446718599276451
1,1,0.9553414608433928
0,0,0.03009928270091889
0,0,0.03172474777638804
1,1,0.9248757999597769
1,1,0.9400840271491635
0,0,0.01499088737259827
0,0,0.03344231953838968
0,0,0.024375809032744875
0,0,8.363381041425455e-05
0,0,0.037830446466365304
1,1,0.9527902716247433
0,0,0.0001581224117589608
0,0,0.06263998077332703
0,0,0.08995488942015752
0,0,0.01576840635845281
0,0,0.0002307638563556029
0,0,0.026467017704700405
0,0,0.02643599702314622
0,0,0.025588170819884317
0,0,0.021739731637864572
0,0,0.09956331886165662
1,1,0.9427882638319641
0,0,0.01764881406896084
1,1,0.9347695720797191
0,0,0.035734137505671566
1,1,0.974757539334252
0,0,6.594823922830343e-05
1,1,0.9814251999882532
0,0,0.029874447754617013
1,1,0.98025365145573
1,1,0.9333932768879527
0,0,0.023298679699009065
0,0,0.016833209077939
1,1,0.9328327163652966
1,1,0.9628148612595246
0,0,0.07868497936359405
1,1,0.952281227914917
1,1,0.9787404445188875
1,1,0.9703352530992851
0,0,0.008812534161895
0,0,3.390219477297527e-05
0,0,6.469630084825712e-05
0,0,0.03579955472213713
0,0,0.033726093620664775
0,0,0.028930526722071616
0,0,0.07035115620598667
1,1,0.9684261710613185
0,0,0.02931520262686277
0,0,0.08661818612001573
1,1,0.9190699182534601
0,0,0.013889861576711538
0,0,0.04108055087212736
1,1,0.9661571721652005
1,1,0.9642586023386461
1,1,0.9178735767063232
1,1,0.9745984306450667
0,0,0.020384276140805995
0,0,0.02460997039213354
1,1,0.9693539208695682
0,0,0.010226551948111406
0,0,0.04344639555038563
0,0,7.692238731082656e-05
1,1,0.9658042012234849
0,0,0.10442194798224516
0,0,0.025381788836308282
0,0,0.017516172113324815
0,0,8.561760980262866e-05
0,0,0.008320811355740353
0,0,0.023294214385564876
0,0,0.04030833919816346
0,0,0.02471863220107176
1,1,0.9637741473034508
0,0,0.02110128169749411
1,1,0.9416528663622502
0,0,0.030323482774742387
0,0,0.051752013909275425
1,1,0.9834188170603053
0,0,0.04486880369005259
0,0,0.04901135743591587
1,1,0.9370965708167212
0,0,0.027935291061030567
0,0,0.02051112982275909
0,0,0.0001693874681758517
1,1,0.9643941704665567
1,1,0.9536845812410565
0,0,0.026829353289478282
1,1,0.9462456573356609
0,0,0.032429776277748644
0,0,0.03220475362143112
0,0,0.02151339524542621
0,0,0.03608428330764617
1,1,0.9683783835910209
0,0,0.024239720040382887
0,0,0.04427086862055667
0,0,0.021763259048673326
0,0,0.0338215051487201
0,0,0.0723417471357649
0,0,8.58773090330229e-05
0,0,0.0243906240693623
0,0,0.0001337048163463807
1,1,0.9479747876445667
0,0,0.03157060956317409
0,0,0.0384324752121995
0,0,0.022399187525616152
0,0,0.018415142844704267
0,0,5.080973467632052e-05
0,0,0.017683943355789333
0,0,0.022123374172382904
0,0,0.012602256964900109
1,1,0.9746509504975377
0,0,0.0369709920699334
0,0,0.023989219603122922
0,0,0.03250847801446842
1,1,0.9293737964882471
0,0,0.033956937783218705
0,0,0.029109271025613608
1,1,0.9302570676350465
1,1,0.9750837809313123
0,0,0.021294720331508657
0,0,0.028917493285515797
1,1,0.960292587600484
0,0,0.04644300237949033
0,0,0.02050796647986879
0,0,0.041372563281920405
1,1,0.944331873389955
0,0,0.007783749358515615
1,1,0.9486469128660256
0,0,0.045888790057172044
0,0,0.029478434410442983
1,1,0.9542451448709458
0,0,0.02659893465252118
0,0,8.329486552700252e-05
0,0,0.012920093102855714
0,0,0.028647239863191697
0,0,0.024370972147923258
0,0,0.043207033765591145
0,0,0.03708185521419557
1,1,0.9137403810738308
0,0,8.335993371446372e-05
1,1,0.939129354606373
0,0,0.05177412118157942
0,0,0.035053910116491394
0,0,0.02628172080787349
0,0,0.03194278101025626
1,1,0.9540708650029827
0,0,0.03678361816095441
0,0,0.021031599562586226
0,0,0.03313076409929953
1,1,0.9519889533585288
0,0,0.017853069724294773
0,0,0.026382055246332883
0,0,0.020889587535614876
0,0,0.017854956259359272
0,0,0.024539395159229517
1,1,0.9705626998714593
1,1,0.951881881770751
1,1,0.9595419324802564
0,0,0.00010458010393272556
0,0,0.05428025958872466
0,0,0.038395788702608985
1,1,0.958324610304916
0,0,0.02211785233795159
0,0,0.0284631141511969
0,0,0.054327970736265246
0,0,0.049701056620641525
0,0,0.027445802317188663
1,1,0.9602526058330572
0,0,0.03356302742276991
1,1,0.9352931962711947
1,1,0.9637760629706409
0,0,0.03383639102189466
1,1,0.9768323415671829
0,0,0.08355079959656511
1,1,0.9130544618113884
0,0,0.0001446552905679702
1,1,0.970793076919951
1,1,0.9499200522146733
0,0,0.02185164612786447
0,0,0.029968540376338903
0,0,0.04967700756036401
0,0,0.021104357877652555
0,0,4.613370129256482e-05
1,0,0.0001376034061657764
0,0,0.020367580859056506
1,1,0.9583187572184286
0,0,0.024559759827790427
1,1,0.9198265629969711
0,0,5.48204260617352e-05
1,1,0.9434685379284438
0,0,0.023984238137911115
0,0,0.032491328607203364
0,0,0.02243073640666548
0,0,0.0548015856101699
0,0,0.05342640344332854
0,0,0.032551417052296125
0,0,0.02760659882216295
0,0,0.03568625039746014
0,0,5.8852086490246834e-05
1,1,0.9580035015625371
0,0,6.328545510507221e-05
0,0,0.03737862654502391
0,0,0.036935213079998946
0,0,0.06792173508426869
1,1,0.9157209509891713
0,0,0.021945515660599747
0,0,0.02809832616399222
0,0,0.012027384824829011
1,1,0.9652374320259938
0,0,0.02967268419427197
1,1,0.9509577296070855
0,0,0.018808329390940844
0,0,0.03496949992192293
1,1,0.9491596993567404
1,1,0.9545054515370003
0,0,0.06472008986247928
0,0,0.017948176998959214
0,0,0.0352813528027015
0,0,0.03303703251752414
1,1,0.9612275692093671
0,0,0.036980905677340435
0,0,0.0002887651773487251
1,1,0.9746466874511719
0,0,0.018394634987219344
1,1,0.9270339161093288
0,0,0.02985103426982952
0,0,0.015113532707405267
1,1,0.9507352474105102
0,0,0.03708486512426108
0,0,0.03460899791856575
1,1,0.9715134153337666
0,0,0.06904680798010926
0,0,3.507979265590506e-05
1,1,0.945296398783496
0,0,0.02856359448487939
0,0,0.028729803402083143
1,1,0.9514998692909954
0,0,0.023227135461546304
1,1,0.8545143658712995
0,0,0.025813758819021065
0,0,0.03907408707012818
0,0,0.020038783960326934
0,0,4.967586177002344e-05
1,1,0.9574487835404305
1,1,0.9829876270210174
0,0,7.454222958171127e-05
0,0,0.020051465176595347
0,0,0.03720653826382358
0,0,0.052029678909910435
0,0,0.025573075334329325
1,1,0.9668550922301695
0,0,3.825064628695874e-05
0,0,0.027465568715870352
0,0,0.03525990171511967
0,0,0.057969835560615794
1,1,0.9711824219473105
1,1,0.9430101936737707
0,0,0.018461989016597954
1,1,0.9640728319464301
1,1,0.9033632121327633
0,0,0.027338615595717965
0,0,0.05755393330580143
0,0,0.00010331554733990693
0,0,0.03813103268878524
0,0,0.05284634143788618
0,0,0.024920451557364554
1,1,0.9865524980587034
0,0,0.04061188343424193
0,0,0.02724737933439121
0,0,0.015315739423491433
0,0,0.03603806966122944
1,1,0.9710726460098369
0,0,0.0623771889439917
0,0,0.015781656537379823
0,0,6.930951662892089e-05
1,1,0.9275823361953828
0,0,0.02008357999113395
0,0,0.06236055863844451
0,0,0.04000906601601634
0,0,0.038014422503788184
0,0,0.031487895704727965
0,0,0.051004728419200694
0,0,0.040319365275347616
0,0,0.05715552653035276
0,0,0.042251469331803425
0,0,0.0178171969629798
0,0,0.04405152044948273
0,0,0.04160599317336597
0,0,0.03167446584009932
1,1,0.9256388472125333
0,0,0.04067367774532579
0,0,0.027756173781151715
1,1,0.939210564344934
1,1,0.9407777181107024
0,0,0.020868616159731068
0,0,0.06103518388577814
0,0,0.0345841694829086
1,1,0.8398409535865428
0,0,0.023742713071395423
0,0,0.032450354626940715
1,1,0.8979654890887879
0,0,0.05125193565128503
1,1,0.9697867704702571
0,0,3.2793420552333866e-05
1,1,0.9871850062296502
0,0,0.055332131720386306
0,0,0.023718492044199554
0,0,7.602825523068964e-05
0,0,0.019989902219797417
0,0,0.05267689907467549
0,0,0.03467536504085606
1,1,0.9588692078388362
1,1,0.9769203284814932
0,0,0.02110033355406999
0,0,0.02206967759066359
1,1,0.8672484503495096
0,0,0.040993171057286296
1,1,0.9382584889822431
0,0,0.05905114550509781
1,1,0.9568960062886724
1,1,0.9391418780344044
0,0,0.04236566418492833
0,0,0.024566883131404264
0,0,0.02628826096897913
0,0,0.028182315415818886
0,0,7.278446675914333e-05
0,0,0.048554311409762727
0,0,0.04412072487203621
0,0,6.046464163613576e-05
1,0,8.895671386306402e-05
0,0,0.08542747948250996
1,1,0.9429900378153344
0,0,0.017983340688775558
0,0,0.03507978918535582
1,1,0.9623774687255889
1,1,0.9606570675482348
1,1,0.8976297258224826
0,0,0.09658889909790672
0,0,0.02320440178185537
1,1,0.9184391925439941
1,1,0.9714487175764862
0,0,0.02893440982953444
0,0,0.031075865377969428
0,0,0.05794254750342715
0,0,0.00011333878215880745
0,0,0.02257566147086076
0,0,0.042346394549946646
0,0,0.02176677462009507
0,0,0.045315510786695254
1,1,0.9565472065691362
1,1,0.963220741531541
0,0,0.02739547385043334
0,0,0.04622331839569926
0,0,0.017239513833441526
1,1,0.9719166151452909
0,0,0.00011286998826977502
0,0,0.10209102229206014
0,0,0.04149068433757713
0,0,0.04365006389069006
1,1,0.9388613400857424
0,0,0.017590561063972922
1,1,0.9639613380035774
0,0,0.07937803992688029
0,0,0.04234769778800492
0,0,0.04261507063572656
0,0,0.013409669129474335
0,0,0.019894141952711702
1,1,0.9316173782457671
0,0,0.04734321338311409
0,0,0.02408036611717678
0,0,0.015741267364283353
0,0,0.02394715303694521
0,0,0.03383037525676725
0,0,0.0878874876535942
0,0,0.010610918298038403
0,0,0.06535123175275553
0,0,0.02616668981981618
0,0,0.020320314379451296
0,0,0.027805405203081685
1,0,9.725148826595173e-05
0,0,6.826546015788745e-05
0,0,0.07345921280006365
0,0,4.453989051696825e-05
0,0,0.032016491870417746
0,0,0.04136367386688625
0,0,0.03556903870246114
0,0,0.010443962812638444
0,0,0.02865218148823323
0,0,0.03514438637819465
0,0,0.02307528793113038
0,0,0.010849074239382792
1,1,0.966169323199871
0,0,0.032009479542310953
0,0,0.04809746506937871
0,0,0.030997522123622966
0,0,0.018379220825077307
0,0,0.022174449952117634
0,0,0.00022322598282261473
0,0,0.06896727639051825
0,0,0.021457829222098924
0,0,0.008886800999156699
0,0,6.23426273754477e-05
0,0,0.045152879593849185
0,0,0.03641571092207248
0,0,0.02632114815809578
1,1,0.9561547452494195
1,1,0.9658830793915175
1,1,0.9644142241604771
0,0,0.019274492028292838
1,1,0.9553474221313132
0,0,5.479784440614068e-05
0,0,0.04954363420986892
0,0,0.03542601778687746
1,1,0.9452338635463469
1,1,0.9582475908586948
0,0,0.04056802833628088
1,1,0.9674498297552436
0,0,0.028049905748472787
0,0,0.03370736559195264
0,0,0.031347948315903505
0,0,0.05629420245626389
0,0,0.09459164959277215
1,1,0.9717219333094755
0,0,0.024683326097875862
0,0,0.02789085166820073
0,0,0.03770733685095051
0,0,0.031531792065451536
0,0,0.024599154519102127
0,0,0.00014968668815385565
0,0,7.475081443937869e-05
1,1,0.965851708573502
0,0,0.012338649723789149
0,0,0.049264295172477005
1,1,0.9097068767702368
1,1,0.9454215206321214
0,0,0.03332999449111781
0,0,0.061091035148587484
1,1,0.8862131768918011
0,0,0.051099342239215605
0,0,5.307721472327744e-05
0,0,0.03147292521976414
0,0,0.07339406637021978
0,0,0.01594595382141071
0,0,0.02257083392001767
1,1,0.9756684633464301
0,0,4.1377675033385844e-05
0,0,0.0718777355090548
0,0,0.0578335414576288
0,0,0.037370232162541685
0,0,0.029090008474431762
0,0,3.923740257052702e-05
0,0,0.04293684259778225
1,1,0.9761913672869426
0,0,0.03319425252886318
1,1,0.9347052309458327
1,0,0.00017699151532002633
1,1,0.979328135472655
0,0,0.04505338926400297
0,0,0.024882166951713074
0,0,0.016026698658521535
0,0,0.028688963152794598
